Timestamp           | Level    | Location                             | Message
2025-05-07 05:46:25 | DEBUG    | [code_v7   :get_iterator      : 979] | 🐞 get_iterator creating PathImageDataset for evaluation/prediction.
2025-05-07 05:46:25 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=945, batch_size=16, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:46:27 | DEBUG    | [code_v7   :__init__          : 764] | 🐞 Loading pre-trained vit_b_16 model...
2025-05-07 05:46:28 | DEBUG    | [code_v7   :__init__          : 766] | 🐞 Pre-trained model loaded.
2025-05-07 05:46:28 | DEBUG    | [code_v7   :__init__          : 769] | 🐞 Replaced ViT head for 6 classes.
2025-05-07 05:46:28 | INFO     | [code_v7   :__init__          : 780] | ℹ️ SimpleViT: Froze layers, unfroze last 4 parameter groups.
2025-05-07 05:46:28 | DEBUG    | [code_v7   :get_split_datasets: 949] | 🐞 Split created: 756 train, 189 validation.
2025-05-07 05:46:28 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=756, batch_size=16, shuffle=True, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:46:28 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=189, batch_size=16, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:46:33 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️   epoch    train_acc    train_loss    valid_acc    valid_loss   cp      lr     dur
2025-05-07 05:46:33 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️ -------  -----------  ------------  -----------  ------------  ----  -----  ------
2025-05-07 05:46:33 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       1     ▲ 0.7275      ▼ 0.9928     ▲ 0.9312      ▼ 0.5121        0.001  5.1346
2025-05-07 05:46:38 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       2     ▲ 0.9114      ▼ 0.4194     ▲ 0.9312      ▼ 0.3268        0.001  5.0349
2025-05-07 05:46:43 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       3     ▲ 0.9378      ▼ 0.2931     ▲ 0.9312      ▼ 0.2609        0.001  5.0473
2025-05-07 05:46:48 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       4     ▲ 0.9524      ▼ 0.2223     ▲ 0.9471      ▼ 0.2182        0.001  5.0675
2025-05-07 05:46:53 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       5       0.9511      ▼ 0.1910     ▲ 0.9471      ▼ 0.1940        0.001  5.0549
2025-05-07 05:46:58 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       6     ▲ 0.9550      ▼ 0.1674     ▲ 0.9524      ▼ 0.1681        0.001  5.0587
2025-05-07 05:47:03 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       7     ▲ 0.9696      ▼ 0.1352       0.9418      ▼ 0.1631        0.001  5.0754
2025-05-07 05:47:08 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       8     ▲ 0.9735      ▼ 0.1258     ▲ 0.9524      ▼ 0.1422        0.001  5.0644
2025-05-07 05:47:13 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       9     ▲ 0.9735      ▼ 0.1152     ▲ 0.9630      ▼ 0.1293        0.001  5.0745
2025-05-07 05:47:18 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️      10       0.9722        0.1161       0.9577        0.1309        0.001  5.0567
2025-05-07 05:47:18 | DEBUG    | [code_v7   :get_iterator      : 979] | 🐞 get_iterator creating PathImageDataset for evaluation/prediction.
2025-05-07 05:47:18 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=315, batch_size=16, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:47:19 | DEBUG    | [code_v7   :get_iterator      : 979] | 🐞 get_iterator creating PathImageDataset for evaluation/prediction.
2025-05-07 05:47:19 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=945, batch_size=16, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:47:22 | DEBUG    | [code_v7   :__init__          : 764] | 🐞 Loading pre-trained vit_b_16 model...
2025-05-07 05:47:22 | DEBUG    | [code_v7   :__init__          : 766] | 🐞 Pre-trained model loaded.
2025-05-07 05:47:22 | DEBUG    | [code_v7   :__init__          : 769] | 🐞 Replaced ViT head for 6 classes.
2025-05-07 05:47:22 | INFO     | [code_v7   :__init__          : 780] | ℹ️ SimpleViT: Froze layers, unfroze last 4 parameter groups.
2025-05-07 05:47:22 | DEBUG    | [code_v7   :get_split_datasets: 949] | 🐞 Split created: 756 train, 189 validation.
2025-05-07 05:47:22 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=756, batch_size=16, shuffle=True, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:47:22 | DEBUG    | [code_v7   :get_iterator      :1006] | 🐞 Creating DataLoader: size=189, batch_size=16, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-07 05:47:28 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️   epoch    train_acc    train_loss    valid_acc    valid_loss   cp      lr     dur
2025-05-07 05:47:28 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️ -------  -----------  ------------  -----------  ------------  ----  -----  ------
2025-05-07 05:47:28 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       1     ▲ 0.7222      ▼ 1.0225     ▲ 0.8995      ▼ 0.5287        0.001  5.1496
2025-05-07 05:47:33 | INFO     | [code_v7   :on_epoch_end      : 371] | ℹ️       2     ▲ 0.9087      ▼ 0.4253     ▲ 0.9048      ▼ 0.3394        0.001  5.0538
