Timestamp           | Level    | Location                             | Message
2025-05-20 12:19:16 | INFO     | [callbacks :on_epoch_end      : 147] | ℹ️       4     ▲ 0.4368      ▼ 1.5279     ▲ 0.5571        1.2186        0.0001  6.3387
2025-05-20 12:19:16 | INFO     | [pipeline  :single_train      :1570] | ℹ️ Training finished. Best validation performance found at Epoch 3 (valid_loss=1.1815)
2025-05-20 12:19:16 | INFO     | [pipeline  :single_train      :1620] | ℹ️ Model state_dict saved via repository to: C:\Users\Stefan\Documents\Github\UBB-Y3-AI-Research\model_src\experiments\mini-GCD-flat\cnn\20250520_121848_seed42\single_train_121849\cnn_epoch3_val_valid-loss1.1815.pt
2025-05-20 12:19:16 | INFO     | [pipeline  :single_train      :1632] | ℹ️ Main pipeline model adapter updated from single_train run: single_train_121849
2025-05-20 12:19:16 | DEBUG    | [pipeline  :_save_results     : 431] | 🐞 Results detail level overridden for this run to: 2
2025-05-20 12:19:16 | DEBUG    | [pipeline  :_save_results     : 439] | 🐞 Saving results for single_train_121849 (detail level: 2)
2025-05-20 12:19:16 | INFO     | [pipeline  :_save_results     : 548] | ℹ️ Results JSON saved via repository to: experiments/mini-GCD-flat/cnn/20250520_121848_seed42/single_train_121849/single_train_results.json
2025-05-20 12:19:16 | INFO     | [pipeline  :single_train      :1669] | ℹ️ Plotting single_train results for single_train_121849 (plot level 2).
2025-05-20 12:19:16 | INFO     | [plotter   :plot_single_tra...: 566] | ℹ️ Plotting single_train results for: single_train_121849
2025-05-20 12:19:17 | INFO     | [plotter   :plot_single_tra...: 584] | ℹ️ Finished plotting for single_train: single_train_121849
2025-05-20 12:19:17 | INFO     | [executor  :run               : 198] | ℹ️ --- Method single_train (single_train_0) completed successfully in 28.86s ---
2025-05-20 12:19:17 | INFO     | [executor  :run               : 166] | ℹ️ --- Running Method 2/2: single_eval (single_eval_1) ---
2025-05-20 12:19:17 | DEBUG    | [executor  :run               : 191] | 🐞 Running with effective parameters: {}
2025-05-20 12:19:17 | INFO     | [pipeline  :single_eval       :1690] | ℹ️ Starting model evaluation on the test set...
2025-05-20 12:19:17 | INFO     | [pipeline  :single_eval       :1704] | ℹ️ Evaluating on 87 test samples...
2025-05-20 12:19:18 | DEBUG    | [adapter   :get_iterator      : 250] | 🐞 get_iterator: Wrapping skorch Dataset's X (paths) with PathImageDataset for eval.
