Timestamp           | Level    | Location                             | Message
2025-05-10 20:32:43 | ERROR    | [pipeline  :single_train      :1639] | ❌ Plotting skipped: ResultsPlotter class not found or plotting libraries missing.
2025-05-10 20:32:43 | INFO     | [executor  :run               : 232] | ℹ️ --- Method single_train (single_train_0) completed successfully in 125.66s ---
2025-05-10 20:32:43 | INFO     | [executor  :run               : 172] | ℹ️ --- Running Method 2/2: single_eval (single_eval_1) ---
2025-05-10 20:32:43 | DEBUG    | [executor  :run               : 215] | 🐞 Running with effective parameters: {}
2025-05-10 20:32:43 | INFO     | [pipeline  :single_eval       :1653] | ℹ️ Starting model evaluation on the test set...
2025-05-10 20:32:43 | INFO     | [pipeline  :single_eval       :1667] | ℹ️ Evaluating on 840 test samples...
2025-05-10 20:32:43 | DEBUG    | [adapter   :get_iterator      : 154] | 🐞 get_iterator creating PathImageDataset for evaluation/prediction.
2025-05-10 20:32:43 | DEBUG    | [adapter   :get_iterator      : 181] | 🐞 Creating DataLoader: size=840, batch_size=8, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-10 20:32:52 | DEBUG    | [adapter   :get_iterator      : 154] | 🐞 get_iterator creating PathImageDataset for evaluation/prediction.
2025-05-10 20:32:52 | DEBUG    | [adapter   :get_iterator      : 181] | 🐞 Creating DataLoader: size=840, batch_size=8, shuffle=False, collate_fn=Assigned, other_kwargs={}
2025-05-10 20:32:59 | DEBUG    | [pipeline  :_compute_metrics  : 364] | 🐞 Computed Metrics: Acc=0.9429, Macro F1=0.9428
2025-05-10 20:32:59 | DEBUG    | [pipeline  :_save_results     : 385] | 🐞 Using pipeline results detail level for this run: 3
2025-05-10 20:32:59 | DEBUG    | [pipeline  :_save_results     : 391] | 🐞 Saving results for single_eval_203259 to: C:\Users\Stefan\Documents\GitHub\UBB-Y3-AI-Research\model_src\results\Swimcat-extend\vit\20250510_203038_seed42\single_eval_203259 (detail level: 3)
2025-05-10 20:32:59 | DEBUG    | [pipeline  :_save_results     : 496] | 🐞 Final keys to save in JSON for level 3: ['method', 'params', 'overall_accuracy', 'macro_avg', 'per_class', 'detailed_data']
2025-05-10 20:32:59 | INFO     | [pipeline  :_save_results     : 528] | ℹ️ Results JSON saved to: C:\Users\Stefan\Documents\GitHub\UBB-Y3-AI-Research\model_src\results\Swimcat-extend\vit\20250510_203038_seed42\single_eval_203259\single_eval_results.json
2025-05-10 20:32:59 | INFO     | [pipeline  :_save_results     : 581] | ℹ️ Summary results updated in: C:\Users\Stefan\Documents\GitHub\UBB-Y3-AI-Research\model_src\results\Swimcat-extend\vit\20250510_203038_seed42\summary_results_seed42.csv
2025-05-10 20:32:59 | INFO     | [pipeline  :single_eval       :1703] | ℹ️ Plotting results for single_eval_203243_836734 (level 2)...
2025-05-10 20:32:59 | ERROR    | [pipeline  :single_eval       :1718] | ❌ Plotting skipped: ResultsPlotter class not found or plotting libraries missing.
2025-05-10 20:32:59 | INFO     | [executor  :run               : 232] | ℹ️ --- Method single_eval (single_eval_1) completed successfully in 15.88s ---
2025-05-10 20:32:59 | INFO     | [executor  :run               : 258] | ℹ️ Pipeline execution finished in 141.54s.
2025-05-10 20:32:59 | INFO     | [main      :<module>          : 212] | ℹ️ --- Final Execution Results Summary ---
2025-05-10 20:32:59 | INFO     | [main      :<module>          : 221] | ℹ️ Method single_train_0: Completed. (Acc: 0.8929, F1: nan, BestScore: nan)
2025-05-10 20:32:59 | INFO     | [main      :<module>          : 221] | ℹ️ Method single_eval_1: Completed. (Acc: nan, F1: 0.9428, BestScore: nan)
